Sample	Chromosome	Start	End	N_Probes	CN
PC3_PROSTATE	15	36694773	36734986	28	4
PC3_PROSTATE	15	36745282	36766056	17	2
PC3_PROSTATE	15	36770664	45801035	2379	4
PC3_PROSTATE	15	45805113	102400037	18878	2
PC3_PROSTATE	16	91010	29328430	10112	2
PC3_PROSTATE	16	29338527	90163275	16924	2
PC3_PROSTATE	17	6888	14496541	4588	2
PC3_PROSTATE	17	14496565	18289923	975	3
PC3_PROSTATE	17	18562720	25481292	475	2
PC3_PROSTATE	17	25483738	40232214	3525	2
PC3_PROSTATE	17	40256498	40670230	54	0
PC3_PROSTATE	17	40671961	41570427	104	2
PC3_PROSTATE	17	41573527	45179324	708	4
PC3_PROSTATE	17	45187429	45735975	88	6
PC3_PROSTATE	17	45763005	78584303	9219	4
PC3_PROSTATE	17	78588202	81049726	429	3
PC3_PROSTATE	18	100949	18603864	5735	4
PC3_PROSTATE	18	18608374	26606647	2353	3
PC3_PROSTATE	18	26614700	28683238	623	4
PC3_PROSTATE	18	28688774	49533433	6766	2
PC3_PROSTATE	18	49534907	78015057	10549	3
PC3_PROSTATE	19	260970	335055	16	0
PC3_PROSTATE	19	348743	4449808	459	2
PC3_PROSTATE	19	4488926	14664933	1773	4
PC3_PROSTATE	19	14684425	27828664	1956	3
PC3_PROSTATE	19	27960006	49640294	4859	2
PC3_PROSTATE	19	49644593	59095126	2498	4
PC3_PROSTATE	20	69408	52278258	18046	4
PC3_PROSTATE	20	52298091	62912463	4402	4
PC3_PROSTATE	21	10971566	20057678	1726	4
PC3_PROSTATE	21	20057919	20078424	15	6
PC3_PROSTATE	21	20080934	48084820	10549	4
PC3_PROSTATE	22	16055207	51199978	11159	2
RDES_BONE	1	564621	110220739	32200	4
RDES_BONE	1	110253130	112722104	1121	4
RDES_BONE	1	112723464	196711067	17971	4
RDES_BONE	1	196823613	230328627	11514	4
RDES_BONE	1	230337887	249198692	7202	4
RDES_BONE	2	21833	243048760	72613	3
RDES_BONE	3	70895	197833758	59622	2
RDES_BONE	4	69713	69220383	20585	2
RDES_BONE	4	69591782	190921709	34279	2
RDES_BONE	5	51455	12785251	5830	3
RDES_BONE	5	12824411	63358509	13759	3
RDES_BONE	5	63390398	180692833	35924	2
RDES_BONE	6	203845	170918031	55065	3
RDES_BONE	7	44408	159119220	46123	3
RDES_BONE	8	164984	39298836	17206	4
RDES_BONE	8	39397015	146293414	30611	4
RDES_BONE	9	59985	25012808	11932	1
RDES_BONE	9	25019494	141071475	28708	3
RDES_BONE	10	135656	48660732	17205	3
RDES_BONE	10	49363009	51818485	799	3
RDES_BONE	10	52000536	135434551	29287	3
RDES_BONE	11	206767	1520063	197	4
RDES_BONE	11	1533009	3513785	477	2
RDES_BONE	11	3528151	6636668	1374	4
RDES_BONE	11	6638599	8076174	643	2
RDES_BONE	11	8080291	8956185	337	4
RDES_BONE	11	8957970	10470275	420	2
RDES_BONE	11	10486173	15932777	2468	4
RDES_BONE	11	15939080	44693193	10348	2
RDES_BONE	11	44701348	44854133	95	4
RDES_BONE	11	44856129	45782272	417	2
RDES_BONE	11	45783439	48125731	325	4
RDES_BONE	11	48128189	48361983	66	2
RDES_BONE	11	48380904	48989417	52	4
RDES_BONE	11	49000305	50751358	185	2
RDES_BONE	11	51192870	51401065	18	5
RDES_BONE	11	51417031	51563636	23	2
RDES_BONE	11	54828062	56396020	363	4
RDES_BONE	11	56413562	56626311	72	2
RDES_BONE	11	56641112	80877752	6145	4
RDES_BONE	11	80881126	134944770	19678	5
RDES_BONE	12	192220	33303866	11783	4
RDES_BONE	12	33312197	133777645	29992	4
RDES_BONE	13	19212262	115106996	33482	3
RDES_BONE	14	20224003	107285437	27558	2
RDES_BONE	15	20143409	24339754	371	3
RDES_BONE	15	24357167	24472002	33	2
RDES_BONE	15	24503660	84798306	18182	3
RDES_BONE	15	84918288	102400037	6921	3
RDES_BONE	16	91010	8545110	3569	3
RDES_BONE	16	8557407	8608537	45	1
RDES_BONE	16	8609969	22703862	4437	3
RDES_BONE	16	22712979	90163275	18984	3
RDES_BONE	17	6888	22235650	6019	2
RDES_BONE	17	25313690	44187492	4274	3
RDES_BONE	17	44191085	44353885	42	3
RDES_BONE	17	44789285	81049726	9826	3
RDES_BONE	18	100949	78015057	26029	4
RDES_BONE	19	260970	22236395	3722	2
RDES_BONE	19	22253673	22352856	23	1
RDES_BONE	19	22356811	43290773	4111	2
RDES_BONE	19	43323314	43533521	33	1
RDES_BONE	19	43556843	59095126	3672	2
RDES_BONE	20	69408	62912463	22448	4
RDES_BONE	21	14595264	48084820	12281	4
RDES_BONE	22	16365495	29671036	3994	2
RDES_BONE	22	29681216	51199978	7167	3
SKES1_BONE	1	564621	60667936	16831	3
SKES1_BONE	1	60671732	76050844	4991	3
SKES1_BONE	1	76064915	110220739	10375	3
SKES1_BONE	1	110253130	112312154	857	3
SKES1_BONE	1	112314565	236746275	32376	3
SKES1_BONE	1	236747310	240388476	1689	3
SKES1_BONE	1	240402868	249198692	2877	3
SKES1_BONE	2	21833	17388200	6960	2
SKES1_BONE	2	17396548	20113221	1175	2
SKES1_BONE	2	20131079	86925213	22156	2
SKES1_BONE	2	86970406	110459505	4040	2
SKES1_BONE	2	110856809	129638078	5437	2
SKES1_BONE	2	129646448	203880992	20263	2
SKES1_BONE	2	203905718	208350754	1413	2
SKES1_BONE	2	208368514	229893533	6943	2
SKES1_BONE	2	229897032	243048760	4227	2
SKES1_BONE	3	70895	13992420	6692	2
SKES1_BONE	3	14007730	25431389	3948	2
SKES1_BONE	3	25432899	32447876	2568	2
SKES1_BONE	3	32448906	37977417	1594	2
SKES1_BONE	3	37982108	46254791	2484	2
SKES1_BONE	3	46264312	49410264	434	2
SKES1_BONE	3	49443081	110103126	16829	2
SKES1_BONE	3	110108236	189359903	22703	2
SKES1_BONE	3	189370988	197833758	2371	2
SKES1_BONE	4	69713	64692059	19313	2
SKES1_BONE	4	64725504	138085107	19591	2
SKES1_BONE	4	138108363	161946759	6615	2
SKES1_BONE	4	161952228	162003219	23	3
SKES1_BONE	4	162006824	187411684	8280	2
SKES1_BONE	4	187421298	190921709	1048	2
SKES1_BONE	5	51455	11064740	5244	2
SKES1_BONE	5	11067307	11102211	20	3
SKES1_BONE	5	11105796	15757839	1551	2
SKES1_BONE	5	15771042	21434878	1559	2
SKES1_BONE	5	21516194	68788261	12929	2
SKES1_BONE	5	70671939	84401699	4316	2
SKES1_BONE	5	84403097	180692833	29882	2
SKES1_BONE	6	203845	254283	40	2
SKES1_BONE	6	279695	378703	19	0
SKES1_BONE	6	382559	67008286	22186	2
SKES1_BONE	6	67009023	67049406	12	1
SKES1_BONE	6	67049599	94652407	8296	2
SKES1_BONE	6	94660447	105174273	2880	2
SKES1_BONE	6	105180643	170918031	21639	2
SKES1_BONE	7	44408	90005046	27312	3
SKES1_BONE	7	90009107	90729394	230	4
SKES1_BONE	7	90737708	126043029	8547	3
SKES1_BONE	7	126055187	154389895	8378	3
SKES1_BONE	7	154400830	159119220	1652	3
SKES1_BONE	8	164984	4106612	2504	3
SKES1_BONE	8	4111854	7011075	2339	2
SKES1_BONE	8	8087144	12586261	2025	2
SKES1_BONE	8	12587390	14509568	1099	2
SKES1_BONE	8	14510687	31531460	7269	2
SKES1_BONE	8	31539942	31833923	113	1
SKES1_BONE	8	31839799	32211046	190	2
SKES1_BONE	8	32214317	32678669	214	3
SKES1_BONE	8	32692338	32787370	31	3
SKES1_BONE	8	32812230	42725563	2459	2
SKES1_BONE	8	42727452	69347872	6054	3
SKES1_BONE	8	69349596	70952739	542	3
SKES1_BONE	8	70968179	146293414	22979	3
SKES1_BONE	9	59985	904106	479	1
SKES1_BONE	9	905068	1748394	679	2
SKES1_BONE	9	1748676	1872957	92	3
SKES1_BONE	9	1873022	2084739	113	2
SKES1_BONE	9	2091746	5479822	1937	3
SKES1_BONE	9	5483659	6067122	166	2
SKES1_BONE	9	6068910	7530883	778	3
SKES1_BONE	9	7534111	8089038	307	2
SKES1_BONE	9	8092565	9411107	756	3
SKES1_BONE	9	9414834	12495309	1312	2
SKES1_BONE	9	12503842	12672097	82	3
SKES1_BONE	9	12677112	12748818	32	2
SKES1_BONE	9	12757058	12934851	82	3
SKES1_BONE	9	12945133	13323494	116	2
SKES1_BONE	9	13329790	13639092	142	3
SKES1_BONE	9	13641808	13992083	220	2
SKES1_BONE	9	14004076	14776027	409	1
SKES1_BONE	9	14784665	16929803	985	1
SKES1_BONE	9	16931236	18431011	733	2
SKES1_BONE	9	18434314	18538877	53	3
SKES1_BONE	9	18540841	18786181	165	2
SKES1_BONE	9	18793857	18831022	33	3
SKES1_BONE	9	18831340	19303228	205	2
SKES1_BONE	9	19331571	19584796	109	3
SKES1_BONE	9	19589481	20118466	234	2
SKES1_BONE	9	20125259	20355172	137	1
SKES1_BONE	9	20356741	20485627	33	2
SKES1_BONE	9	20494511	32735962	4471	1
SKES1_BONE	9	32737092	37775177	1465	2
SKES1_BONE	9	37775467	39184065	396	1
SKES1_BONE	9	44795319	74972397	1554	3
SKES1_BONE	9	74976347	75754381	215	3
SKES1_BONE	9	75760594	75869898	47	4
SKES1_BONE	9	75881129	79769394	1473	3
SKES1_BONE	9	79770398	80835033	291	3
SKES1_BONE	9	80845906	85895097	1793	2
SKES1_BONE	9	85901918	86330583	218	3
SKES1_BONE	9	86356478	88055204	687	4
SKES1_BONE	9	88086685	88829687	152	3
SKES1_BONE	9	88854948	88975529	28	2
SKES1_BONE	9	88989506	90849419	850	4
SKES1_BONE	9	90852236	91014254	44	3
SKES1_BONE	9	91029060	91415414	99	4
SKES1_BONE	9	91416748	91692315	118	3
SKES1_BONE	9	91698576	92744156	320	4
SKES1_BONE	9	92755133	93652304	385	3
SKES1_BONE	9	93654090	93790620	103	4
SKES1_BONE	9	93798626	94510635	242	3
SKES1_BONE	9	94513448	94763136	106	4
SKES1_BONE	9	94764233	95380726	119	3
SKES1_BONE	9	95392230	95921416	127	4
SKES1_BONE	9	95935293	96660338	238	3
SKES1_BONE	9	96663863	99488916	827	4
SKES1_BONE	9	99508065	100861387	313	3
SKES1_BONE	9	100866639	101035344	68	2
SKES1_BONE	9	101038702	102715995	588	3
SKES1_BONE	9	102750138	102854643	20	4
SKES1_BONE	9	102876181	106367650	1196	3
SKES1_BONE	9	106377538	108430511	779	4
SKES1_BONE	9	108431971	111870085	1490	3
SKES1_BONE	9	111875463	112137387	115	3
SKES1_BONE	9	112147459	112562588	208	2
SKES1_BONE	9	112569352	112890633	158	3
SKES1_BONE	9	112891635	113552214	297	2
SKES1_BONE	9	113560314	117176949	1331	3
SKES1_BONE	9	117179222	117262877	49	2
SKES1_BONE	9	117271073	117454583	90	3
SKES1_BONE	9	117456139	117679730	90	4
SKES1_BONE	9	117685398	117899359	116	3
SKES1_BONE	9	117901445	118068722	83	2
SKES1_BONE	9	118070259	122264713	1831	3
SKES1_BONE	9	122272453	122324362	48	4
SKES1_BONE	9	122326419	124905353	887	3
SKES1_BONE	9	124905629	125076203	67	2
SKES1_BONE	9	125099125	125500760	167	3
SKES1_BONE	9	125502869	126664663	278	4
SKES1_BONE	9	126678431	126759736	39	3
SKES1_BONE	9	126763128	128350964	360	4
SKES1_BONE	9	128362737	128880910	157	3
SKES1_BONE	9	128881080	135156270	1584	4
SKES1_BONE	9	135158031	140631034	1367	3
SKES1_BONE	9	140636333	141071475	91	2
SKES1_BONE	10	135656	4287070	2076	2
SKES1_BONE	10	4294071	14445430	5023	2
SKES1_BONE	10	14450352	24209197	3635	2
SKES1_BONE	10	24229446	47742076	6328	2
SKES1_BONE	10	48318619	51818485	943	2
SKES1_BONE	10	52000536	79195899	9165	2
SKES1_BONE	10	79203146	100778221	7296	2
SKES1_BONE	10	100781974	124332296	8283	2
SKES1_BONE	10	124389296	126581984	868	2
SKES1_BONE	10	126583348	135434551	3668	2
SKES1_BONE	11	206767	5778471	1726	2
SKES1_BONE	11	5816232	18940322	5106	2
SKES1_BONE	11	18951137	60965461	12265	2
SKES1_BONE	11	61022155	77620340	3569	2
SKES1_BONE	11	77641465	134944770	21038	2
SKES1_BONE	12	192220	33379925	11799	3
SKES1_BONE	12	33399053	70387693	9522	3
SKES1_BONE	12	70392420	79522624	2821	3
SKES1_BONE	12	79523181	79662833	43	4
SKES1_BONE	12	79686542	90482636	2621	3
SKES1_BONE	12	90493557	128499177	12823	3
SKES1_BONE	12	128504769	130000561	878	3
SKES1_BONE	12	130010774	133777645	1259	3
SKES1_BONE	13	19212262	64224205	15528	2
SKES1_BONE	13	64224792	72476988	2362	2
SKES1_BONE	13	72486797	115106996	15596	2
SKES1_BONE	14	20224003	107285437	27561	2
SKES1_BONE	15	20143409	54194989	9361	2
SKES1_BONE	15	54204746	84798306	9227	2
SKES1_BONE	15	84918288	102400037	6920	2
SKES1_BONE	16	91010	22421321	8045	2
SKES1_BONE	16	22625636	31947241	2306	2
SKES1_BONE	16	31957368	70109990	7067	2
SKES1_BONE	16	70124348	80657704	4731	2
SKES1_BONE	16	80662881	81606569	542	1
SKES1_BONE	16	81617528	82749374	777	2
SKES1_BONE	16	82754386	82948473	179	2
SKES1_BONE	16	82949088	83141106	133	2
SKES1_BONE	16	83141294	87051764	2512	2
SKES1_BONE	16	87057046	87095399	36	2
SKES1_BONE	16	87098993	90163275	710	2
SKES1_BONE	17	6888	8241891	2095	2
SKES1_BONE	17	8253984	31195094	4812	2
SKES1_BONE	17	31207047	31303368	29	3
SKES1_BONE	17	31305503	34465375	1411	1
SKES1_BONE	17	34477386	42797748	1619	1
SKES1_BONE	17	42810094	80660688	10103	2
SKES1_BONE	17	80671351	81049726	92	1
SKES1_BONE	18	100949	63757244	20428	2
SKES1_BONE	18	63778434	66080009	801	2
SKES1_BONE	18	66092351	78015057	4806	2
SKES1_BONE	19	260970	20594676	3404	2
SKES1_BONE	19	20611032	35849061	3272	2
SKES1_BONE	19	35870348	52131733	2973	2
SKES1_BONE	19	52154905	59095126	1918	2
SKES1_BONE	20	69408	62912463	22447	2
SKES1_BONE	21	14595264	20056087	1721	2
SKES1_BONE	21	20057678	20080934	17	3
SKES1_BONE	21	20081875	42208057	8523	2
SKES1_BONE	21	42209398	44242328	926	3
SKES1_BONE	21	44264522	48084820	1102	2
SKES1_BONE	22	16055207	51199978	11165	2
SU8686_PANCREAS	1	752566	4758439	908	2
SU8686_PANCREAS	1	4763189	37920683	9234	3
SU8686_PANCREAS	1	37930245	46363880	2126	3
SU8686_PANCREAS	1	46389217	75176418	9351	3
SU8686_PANCREAS	1	75203908	110220739	10575	3
SU8686_PANCREAS	1	110253130	112688311	1099	3
SU8686_PANCREAS	1	112706062	145013754	2518	3
SU8686_PANCREAS	1	145235261	168987211	6958	3
SU8686_PANCREAS	1	168989553	174794144	1755	3
SU8686_PANCREAS	1	174803606	186487951	3819	3
SU8686_PANCREAS	1	186499536	187715194	408	4
SU8686_PANCREAS	1	187724610	189546970	499	4
SU8686_PANCREAS	1	189547501	199107702	2596	4
SU8686_PANCREAS	1	199114747	210068954	4016	3
SU8686_PANCREAS	1	210093494	225455300	5411	3
SU8686_PANCREAS	1	225458963	249198692	8729	3
SU8686_PANCREAS	2	21833	283794	77	4
SU8686_PANCREAS	2	295255	3195428	1085	3
SU8686_PANCREAS	2	3199626	34699315	11387	3
SU8686_PANCREAS	2	34737163	46489795	4839	4
SU8686_PANCREAS	2	46492759	46962739	214	4
SU8686_PANCREAS	2	46970887	56821883	3604	4
SU8686_PANCREAS	2	56836621	56857049	11	2
SU8686_PANCREAS	2	56868174	121309282	16003	4
SU8686_PANCREAS	2	121309759	123472119	696	3
SU8686_PANCREAS	2	123486831	126367137	936	4
SU8686_PANCREAS	2	126393534	138706592	3628	3
SU8686_PANCREAS	2	138707686	174588058	10064	4
SU8686_PANCREAS	2	174597656	181921723	2248	4
SU8686_PANCREAS	2	181932619	194947637	3009	4
SU8686_PANCREAS	2	194949966	233211861	11521	4
SU8686_PANCREAS	2	233218748	239964535	2460	3
SU8686_PANCREAS	2	239972561	243048760	824	3
SU8686_PANCREAS	3	70895	13109604	6334	2
SU8686_PANCREAS	3	13109784	17191874	1512	2
SU8686_PANCREAS	3	17194071	46789175	9641	2
SU8686_PANCREAS	3	46880002	59891227	3151	2
SU8686_PANCREAS	3	59891420	59965168	78	1
SU8686_PANCREAS	3	59966553	60012350	62	2
SU8686_PANCREAS	3	60013045	60156248	149	1
SU8686_PANCREAS	3	60161647	75376110	6413	2
SU8686_PANCREAS	3	75381769	90283951	3207	2
SU8686_PANCREAS	3	93543006	105345973	2711	4
SU8686_PANCREAS	3	105355929	114654982	2676	4
SU8686_PANCREAS	3	114671691	150529952	10478	4
SU8686_PANCREAS	3	150530740	178884337	7773	4
SU8686_PANCREAS	3	178921158	197833758	5437	4
SU8686_PANCREAS	4	69713	10210390	3143	3
SU8686_PANCREAS	4	10236142	17477656	3189	3
SU8686_PANCREAS	4	17480077	23451207	1843	3
SU8686_PANCREAS	4	23476298	28944641	1933	3
SU8686_PANCREAS	4	28947110	34765697	1444	3
SU8686_PANCREAS	4	34841364	61934544	7096	3
SU8686_PANCREAS	4	61949061	76032313	3636	3
SU8686_PANCREAS	4	76032656	92373722	4931	3
SU8686_PANCREAS	4	92374029	92481361	31	5
SU8686_PANCREAS	4	92481535	116673644	6283	3
SU8686_PANCREAS	4	116680180	117353941	135	3
SU8686_PANCREAS	4	117357508	140599053	5955	3
SU8686_PANCREAS	4	140600307	156954939	4488	3
SU8686_PANCREAS	4	156972015	164170860	1996	3
SU8686_PANCREAS	4	164177549	181820459	5448	4
SU8686_PANCREAS	4	181825165	190921709	3291	4
SU8686_PANCREAS	5	51455	8702522	4046	3
SU8686_PANCREAS	5	8712548	12785251	1784	3
SU8686_PANCREAS	5	12824411	18866999	1962	3
SU8686_PANCREAS	5	18867568	28720094	2356	3
SU8686_PANCREAS	5	28720220	57950993	7845	3
SU8686_PANCREAS	5	57961572	84045784	7533	3
SU8686_PANCREAS	5	84053362	108524416	5885	3
SU8686_PANCREAS	5	108540180	129460664	7087	3
SU8686_PANCREAS	5	129471722	140218330	2817	3
SU8686_PANCREAS	5	140241027	148562890	2880	3
SU8686_PANCREAS	5	148584486	158883673	3742	3
SU8686_PANCREAS	5	158901965	167541148	2926	3
SU8686_PANCREAS	5	167542656	180692833	4639	3
SU8686_PANCREAS	6	203845	15518532	6879	1
SU8686_PANCREAS	6	15523101	28110148	4544	1
SU8686_PANCREAS	6	28113373	32622194	1655	3
SU8686_PANCREAS	6	32650612	41758583	3241	3
SU8686_PANCREAS	6	41773322	42267321	129	6
SU8686_PANCREAS	6	42273303	42462055	60	4
SU8686_PANCREAS	6	42467237	44002496	337	5
SU8686_PANCREAS	6	44007791	44705303	264	2
SU8686_PANCREAS	6	44745526	45102550	85	2
SU8686_PANCREAS	6	45116261	57226182	3730	2
SU8686_PANCREAS	6	57227695	58069872	95	3
SU8686_PANCREAS	6	58146087	58741497	73	2
SU8686_PANCREAS	6	58774716	103734174	11882	4
SU8686_PANCREAS	6	103765670	148842774	13569	4
SU8686_PANCREAS	6	148851309	162702832	5142	4
SU8686_PANCREAS	6	162709948	162807107	49	3
SU8686_PANCREAS	6	162808884	168891948	2514	4
SU8686_PANCREAS	6	168896847	170918031	810	3
SU8686_PANCREAS	7	44408	9061607	2792	4
SU8686_PANCREAS	7	9062766	17768730	3672	4
SU8686_PANCREAS	7	17772260	80864457	18282	4
SU8686_PANCREAS	7	80864520	86229602	1533	5
SU8686_PANCREAS	7	86252320	90528923	1199	4
SU8686_PANCREAS	7	90532933	97373669	1760	3
SU8686_PANCREAS	7	97404277	102102164	764	3
SU8686_PANCREAS	7	102402610	126043029	6080	3
SU8686_PANCREAS	7	126055187	131838756	1582	3
SU8686_PANCREAS	7	131839851	132563254	323	2
SU8686_PANCREAS	7	132569599	149567880	5019	3
SU8686_PANCREAS	7	149570313	159119220	3100	3
SU8686_PANCREAS	8	164984	2207913	932	2
SU8686_PANCREAS	8	2220776	11934660	5916	2
SU8686_PANCREAS	8	12291824	22374200	5023	2
SU8686_PANCREAS	8	22382780	41751708	6209	2
SU8686_PANCREAS	8	41761807	42274960	99	3
SU8686_PANCREAS	8	42281430	43663675	131	2
SU8686_PANCREAS	8	43679530	61002806	3812	3
SU8686_PANCREAS	8	61003194	96450849	9345	3
SU8686_PANCREAS	8	96451566	102375267	1701	3
SU8686_PANCREAS	8	102394229	106928320	1374	3
SU8686_PANCREAS	8	106943245	113932788	1825	4
SU8686_PANCREAS	8	113933101	131027338	5904	3
SU8686_PANCREAS	8	131037784	142359550	4844	3
SU8686_PANCREAS	8	142375007	143504469	338	3
SU8686_PANCREAS	8	143504670	146293414	366	3
SU8686_PANCREAS	9	59985	9433671	5328	2
SU8686_PANCREAS	9	9437436	10189333	411	2
SU8686_PANCREAS	9	10193737	20765097	4753	2
SU8686_PANCREAS	9	20773852	22073334	458	0
SU8686_PANCREAS	9	22081850	25919748	1286	2
SU8686_PANCREAS	9	25929148	26248035	135	4
SU8686_PANCREAS	9	26256238	27348198	503	2
SU8686_PANCREAS	9	27350339	27939856	307	3
SU8686_PANCREAS	9	27943240	29366039	578	2
SU8686_PANCREAS	9	29383422	29449016	28	4
SU8686_PANCREAS	9	29459328	29663089	71	2
SU8686_PANCREAS	9	29664138	30158784	160	4
SU8686_PANCREAS	9	30159521	30825690	187	3
SU8686_PANCREAS	9	30844940	34051178	1088	2
SU8686_PANCREAS	9	34059287	35752433	385	3
SU8686_PANCREAS	9	35767753	69827539	1060	2
SU8686_PANCREAS	9	70987821	92248027	7729	2
SU8686_PANCREAS	9	92250735	100161757	2435	2
SU8686_PANCREAS	9	100162417	112559391	4643	2
SU8686_PANCREAS	9	112569352	137708803	8399	2
SU8686_PANCREAS	9	137708934	141071475	695	2
SU8686_PANCREAS	10	135656	12849790	6172	2
SU8686_PANCREAS	10	12849846	43909183	9948	2
SU8686_PANCREAS	10	43923616	50872912	1813	2
SU8686_PANCREAS	10	50874028	82206892	10340	2
SU8686_PANCREAS	10	82210265	119202688	12266	2
SU8686_PANCREAS	10	119202736	132189245	5585	2
SU8686_PANCREAS	10	132190762	135434551	1171	2
SU8686_PANCREAS	11	206767	2615600	434	3
SU8686_PANCREAS	11	2616053	21191289	7671	4
SU8686_PANCREAS	11	21192532	37380312	5734	4
SU8686_PANCREAS	11	37395783	50751358	3562	4
SU8686_PANCREAS	11	51192870	55355722	136	4
SU8686_PANCREAS	11	55460788	78978513	5626	4
SU8686_PANCREAS	11	78983973	79216936	141	2
SU8686_PANCREAS	11	79218407	80317350	484	2
SU8686_PANCREAS	11	80321937	80690388	142	3
SU8686_PANCREAS	11	80703967	93018715	4115	4
SU8686_PANCREAS	11	93025416	95186913	809	4
SU8686_PANCREAS	11	95188531	102574604	2704	4
SU8686_PANCREAS	11	102580408	134944770	12137	4
SU8686_PANCREAS	12	192220	3053473	933	5
SU8686_PANCREAS	12	3059623	7015707	1780	3
SU8686_PANCREAS	12	7023123	9626772	585	4
SU8686_PANCREAS	12	9735686	11220827	550	4
SU8686_PANCREAS	12	11261335	14887428	1376	4
SU8686_PANCREAS	12	14893132	15027480	32	6
SU8686_PANCREAS	12	15029443	17888546	869	10
SU8686_PANCREAS	12	17902658	19519266	450	6
SU8686_PANCREAS	12	19523063	19724447	61	4
SU8686_PANCREAS	12	19727977	22489256	948	6
SU8686_PANCREAS	12	22500419	23143180	212	9
SU8686_PANCREAS	12	23150568	24238190	371	5
SU8686_PANCREAS	12	24251581	27098202	1190	9
SU8686_PANCREAS	12	27102857	27608759	144	5
SU8686_PANCREAS	12	27610447	30234044	1014	7
SU8686_PANCREAS	12	30235581	31851095	705	6
SU8686_PANCREAS	12	31870526	32522160	280	4
SU8686_PANCREAS	12	32530047	32994829	165	6
SU8686_PANCREAS	12	33000002	33379925	127	5
SU8686_PANCREAS	12	33399053	34835837	273	4
SU8686_PANCREAS	12	37857751	37969194	11	2
SU8686_PANCREAS	12	38219777	38600896	31	5
SU8686_PANCREAS	12	38613971	40099914	303	9
SU8686_PANCREAS	12	40130740	51056511	3093	2
SU8686_PANCREAS	12	51070554	58717438	2015	3
SU8686_PANCREAS	12	58730848	99770143	12539	3
SU8686_PANCREAS	12	99803227	114529938	4601	3
SU8686_PANCREAS	12	114530503	128048447	4766	3
SU8686_PANCREAS	12	128052533	133777645	2340	3
SU8686_PANCREAS	13	19212262	53046836	12596	3
SU8686_PANCREAS	13	53152135	72476988	5297	3
SU8686_PANCREAS	13	72486797	115106996	15595	3
SU8686_PANCREAS	14	20224003	63775684	13834	3
SU8686_PANCREAS	14	63776388	77274991	4033	3
SU8686_PANCREAS	14	77285238	79076952	750	3
SU8686_PANCREAS	14	79084705	86451689	2449	3
SU8686_PANCREAS	14	86460915	86482219	11	0
SU8686_PANCREAS	14	86490211	92829549	2012	3
SU8686_PANCREAS	14	92833865	107285437	4468	3
SU8686_PANCREAS	15	20143409	29417536	1869	3
SU8686_PANCREAS	15	29422682	62093600	10616	3
SU8686_PANCREAS	15	62095544	78586915	4325	3
SU8686_PANCREAS	15	78599729	92764428	4697	4
SU8686_PANCREAS	15	92767077	93853885	534	3
SU8686_PANCREAS	15	93864332	100499546	2621	4
SU8686_PANCREAS	15	100502293	102400037	849	3
SU8686_PANCREAS	16	91010	34441795	10391	3
SU8686_PANCREAS	16	34470704	34757071	31	5
SU8686_PANCREAS	16	34760967	55795214	3055	3
SU8686_PANCREAS	16	55853059	78371608	6830	4
SU8686_PANCREAS	16	78385482	78907055	493	3
SU8686_PANCREAS	16	78909315	79210547	294	3
SU8686_PANCREAS	16	79210703	85923202	4350	3
SU8686_PANCREAS	16	85927079	90163275	1598	3
SU8686_PANCREAS	17	6888	7530504	1963	3
SU8686_PANCREAS	17	7548320	7754460	40	2
SU8686_PANCREAS	17	7767488	9976637	763	3
SU8686_PANCREAS	17	9981026	49461290	8583	3
SU8686_PANCREAS	17	49464497	71831938	6558	3
SU8686_PANCREAS	17	71834001	81049726	2256	3
SU8686_PANCREAS	18	100949	15215871	5734	4
SU8686_PANCREAS	18	18560354	20082830	264	3
SU8686_PANCREAS	18	20084352	20672555	149	4
SU8686_PANCREAS	18	20679860	20990467	79	3
SU8686_PANCREAS	18	20996401	26196130	1744	2
SU8686_PANCREAS	18	26196851	27305768	318	2
SU8686_PANCREAS	18	27317430	34276770	2100	1
SU8686_PANCREAS	18	34280131	60847262	9037	1
SU8686_PANCREAS	18	60848639	70915118	3647	1
SU8686_PANCREAS	18	70916559	73043846	988	1
SU8686_PANCREAS	18	73044657	78015057	1976	1
SU8686_PANCREAS	19	260970	10760686	1671	2
SU8686_PANCREAS	19	10765819	11275934	74	3
SU8686_PANCREAS	19	11297434	20797124	1679	2
SU8686_PANCREAS	19	20821502	21104446	48	4
SU8686_PANCREAS	19	21122450	22306086	256	2
SU8686_PANCREAS	19	22316577	23464861	232	4
SU8686_PANCREAS	19	23479490	24071154	167	2
SU8686_PANCREAS	19	24084419	28087377	81	4
SU8686_PANCREAS	19	28209011	35212216	2278	3
SU8686_PANCREAS	19	35214544	38210847	514	8
SU8686_PANCREAS	19	38225009	39250337	190	4
SU8686_PANCREAS	19	39252238	39302843	13	2
SU8686_PANCREAS	19	39308190	40229867	187	12
SU8686_PANCREAS	19	40233495	40502919	71	19
SU8686_PANCREAS	19	40529943	40701181	25	10
SU8686_PANCREAS	19	40711333	41362173	94	18
SU8686_PANCREAS	19	41392885	50504056	1615	2
SU8686_PANCREAS	19	50506366	50853352	55	15
SU8686_PANCREAS	19	50855935	59095126	2305	2
