gene,TP53_pval,TP53_cor,e3_ligase
UNC13D,0.24494381,0.2564,
ANKEF1,0.28699772,0.2566,
CXCL9,0.442293359,0.2567,
PRTN3,0.244522807,0.2567,
NOC3L,0.24392083,0.2568,
DERL1,0.255248889,0.2568,
PDE8B,0.475341314,0.2569,
PRRC2A,0.24392083,0.2569,
DECR1,0.24392083,0.257,
MON1A,0.325053254,0.257,
LUC7L2,0.243687961,0.2571,
PALM3,0.385698183,0.2573,
MAP3K8,0.308515846,0.2575,
CHERP,0.242669027,0.2575,
CUL1,0.242450645,0.2576,
SRSF7,0.241814737,0.2579,
SPATS2,0.241814737,0.2579,
CCDC102A,0.241814737,0.2579,
RRP15,0.241789115,0.2581,
ITGAL,0.241789115,0.2582,
PSMD2,0.241789115,0.2582,
ADAMTSL4,0.24494381,0.2583,
DDX39A,0.240694426,0.2586,
CCDC137,0.445647908,0.2586,
NPTN,0.240694426,0.2587,
FAM206A,0.251027183,0.2587,
PTMA,0.240694426,0.2587,
PTMAP4,0.240694426,0.2587,
MKI67,0.240694426,0.2588,
SLC33A1,0.302195328,0.2588,
POLR1B,0.240694426,0.2589,
CEP290,0.240694426,0.259,
NOM1,0.251027183,0.259,
PAGE2,0.240694426,0.259,
CTSC,0.240694426,0.2591,
ARHGAP40,0.538020914,0.2592,
ECT2L,0.50802178,0.2593,
STK10,0.240694426,0.2593,
ZNF532,0.290239529,0.2593,
SAYSD1,0.387764922,0.2593,
DNAJC7,0.240694426,0.2593,
ATAD3A,0.240112187,0.2595,
SP140,0.273535747,0.2595,
MTERFD3,0.459576169,0.2601,
FBL,0.237570519,0.2602,
FOXC1,0.424948945,0.2604,
ROBO1,0.276222539,0.2604,
KYNU,0.23669042,0.2605,
NCL,0.23669042,0.2606,
LSR,0.23669042,0.2606,
ARHGAP4,0.23669042,0.2608,
ZNF567,0.258707937,0.2608,
CCNG1,0.416021001,0.2608,
SLPI,0.258546927,0.2609,
GDE1,0.424948945,0.261,
GRAMD1C,0.23669042,0.261,
SLC22A23,0.311595975,0.2612,
FHOD3,0.370181774,0.2612,
ITGAX,0.23669042,0.2613,
EPHA4,0.277832973,0.2613,
ARPC5L,0.23669042,0.2614,
TADA2A,0.491991319,0.2614,
RNASE2,0.357488069,0.2616,
CTCF,0.235112715,0.2618,
TAF2,0.234657831,0.262,
RBM6,0.234657831,0.262,
OSBPL3,0.234657831,0.262,
MCUR1,0.234657831,0.2621,
EPCAM,0.234657831,0.2621,
VAMP8,0.234657831,0.2621,
MEN1,0.234657831,0.2621,
GNAZ,0.293188697,0.2622,
SPCS1,0.256290323,0.2622,
IFIH1,0.234657831,0.2622,
EHBP1,0.234657831,0.2623,
NHSL1,0.234657831,0.2623,
WWTR1,0.234657831,0.2623,
CRY2,0.481157078,0.2626,
SCAF11,0.233984615,0.2628,
RHEB,0.233984615,0.2628,
ZNF277,0.318494898,0.2628,
TEAD4,0.233984615,0.2629,
PVR,0.284581169,0.2629,
WDHD1,0.233929474,0.2629,
ATAD3B,0.23366825,0.2631,
L3MBTL3,0.242669027,0.2631,
HOXB4,0.444978205,0.2632,
SYDE2,0.258546927,0.2633,
CORO1A,0.23232,0.2635,
CCDC94,0.232053357,0.2636,
KIF2C,0.232053357,0.2637,
MBNL3,0.23199078,0.2639,
SFR1,0.286237766,0.264,
EPHA3,0.289575486,0.2642,
DEK,0.229741741,0.2643,
FAM46B,0.351890391,0.2644,
GRK5,0.229058133,0.2645,
DDX49,0.229058133,0.2645,
TIMM17A,0.39725,0.2646,
SUPT5H,0.228984478,0.2646,
DDX47,0.228705546,0.2648,
MOB1A,0.228705546,0.2649,
KLHL36,0.228705546,0.2649,
PSMC1,0.228630162,0.2651,
SLC34A2,0.368844627,0.2651,
CDC20B,0.486161534,0.2652,
FGFR3,0.250274023,0.2654,
SYK,0.227244964,0.2654,
DPH1,0.226550495,0.2656,
CASC3,0.225768535,0.2659,
AHDC1,0.225768535,0.266,
APOBEC3C,0.225272826,0.266,
CEP350,0.225272826,0.266,
THAP6,0.536745161,0.266,
GTPBP4,0.224775318,0.2663,
CTTNBP2NL,0.224775318,0.2663,
SRSF3,0.224183212,0.2666,
SPATA31E1,0.601857276,0.2666,
ISG20,0.224183212,0.2667,
TENM2,0.321869084,0.2668,
POLR1A,0.223680073,0.2668,
EMC10,0.222970906,0.267,
C1orf35,0.222970906,0.2671,
NT5DC2,0.222872727,0.2673,
EBNA1BP2,0.222363937,0.2673,
DNAJB6,0.222262973,0.2675,
NCK1,0.222262973,0.2676,
SRPR,0.22216126,0.2677,
SEC61B,0.245374488,0.2677,
MSN,0.22216126,0.2678,
FCAMR,0.25700117,0.268,
BTK,0.221748507,0.2681,
SLC25A40,0.356714286,0.2682,
UVSSA,0.260742368,0.2682,
VIMP,0.221022969,0.2682,
OSBPL11,0.221022969,0.2683,
EIF2A,0.221022969,0.2683,
RBFOX1,0.220599624,0.2686,
ANLN,0.220074576,0.2688,
PLA2G4A,0.220074576,0.2689,
CNTN4,0.251027183,0.2689,
CISD1,0.219754863,0.269,
CDK19,0.242669027,0.2691,
SH3BP1,0.219225733,0.2691,
GYLTL1B,0.519570041,0.2691,
DNMT1,0.219225733,0.2692,
GZMB,0.496286365,0.2694,
EVA1B,0.33420286,0.2694,
NSUN2,0.218368821,0.2696,
FMO4,0.495732934,0.27,
RPN1,0.217296183,0.27,
TMEM30A,0.249314065,0.27,
PABPC5,0.217296183,0.27,
KCNV2,0.217296183,0.27,
MCM5,0.216964211,0.2701,
NOL10,0.216630326,0.2703,
RASA2,0.216630326,0.2704,
F8,0.228984478,0.2705,
MED6,0.216086538,0.2706,
SMOC1,0.252526792,0.2707,
STK17A,0.308111723,0.2708,
KNOP1,0.215825969,0.2709,
PADI1,0.357888908,0.2709,
PRPF38B,0.215825969,0.2709,
PLRG1,0.215825969,0.271,
PNN,0.215825969,0.271,
WASF2,0.215825969,0.2712,
DPH7,0.316892465,0.2716,
PXDNL,0.36921102,0.2717,
LEMD3,0.214448235,0.2718,
BSN,0.276222539,0.2719,
DARS,0.214098722,0.272,
ANP32E,0.213536552,0.2721,
RPN2,0.212972162,0.2722,
RELB,0.212615842,0.2725,
TRMU,0.212615842,0.2725,
NCK2,0.212615842,0.2725,
CNBP,0.212615842,0.2727,
SLC25A19,0.284401977,0.2727,
ERCC8,0.3542,0.2728,
PTPN6,0.212615842,0.2728,
CRLF3,0.212531868,0.2729,
APLP1,0.26463338,0.273,
AFAP1,0.212382748,0.273,
MMP1,0.212531868,0.273,
GRK4,0.26463338,0.273,
IGF2BP3,0.222363937,0.2731,
FAM50A,0.212382748,0.2732,
CARD16,0.212382748,0.2733,
CRISPLD1,0.286659206,0.2733,
CRABP1,0.212382748,0.2733,
IFNG,0.259400576,0.2735,
CHRNB3,0.54570434,0.2735,
BCL2L15,0.571981393,0.2735,
MYO1G,0.211866667,0.2735,
SEMA7A,0.371374566,0.2737,
SSR1,0.211284615,0.2741,
ITPR1,0.211284615,0.2741,
RDX,0.211284615,0.2743,
CNGA3,0.421164113,0.2744,
AMPD2,0.210652263,0.2745,
ATP2B2,0.210652263,0.2746,
HSP90B1,0.210652263,0.2747,
C7orf25,0.210652263,0.2749,
PNP,0.210652263,0.275,
ACAD9,0.210652263,0.275,
TES,0.210602923,0.2752,
YEATS2,0.209392034,0.2755,
TSPAN6,0.255610059,0.2757,
COX7B,0.255075872,0.2759,
C16orf80,0.20795205,0.276,
GPT2,0.20795205,0.276,
LIMK2,0.20795205,0.2761,
ZFAND1,0.207775713,0.2762,
LCK,0.212972162,0.2762,
SP3,0.207775713,0.2763,
ERO1LB,0.216086538,0.2763,
MICAL3,0.207775713,0.2763,
CCDC175,0.241539869,0.2765,
ZNF365,0.395702462,0.2766,
PDCD11,0.206538706,0.2767,
SNAPC1,0.38042069,0.2768,
TMX3,0.205916259,0.2769,
ARHGEF10L,0.205291161,0.277,
TARS,0.205291161,0.2771,
GPR112,0.323868317,0.2771,
UTP18,0.204663394,0.2773,
ICAM1,0.204663394,0.2775,
IQGAP3,0.204663394,0.2775,
ZNHIT3,0.289282956,0.2776,
TAPT1,0.293188697,0.2776,
FAM50B,0.204663394,0.2777,
CCDC82,0.515667942,0.2777,
VRK2,0.204663394,0.2777,
SEPT3,0.204663394,0.2778,
PPP1R18,0.204663394,0.2778,
MARCKSL1,0.204663394,0.2779,
GPC3,0.423400618,0.278,
SIDT2,0.315002175,0.2785,
TAP1,0.20415033,0.2786,
DNAJB11,0.20415033,0.2787,
CSDE1,0.20415033,0.2787,
SOX6,0.303502762,0.2788,
PLCG2,0.203949227,0.2789,
TRPC4,0.277015959,0.2789,
PHF5A,0.203949227,0.2789,
EXO1,0.501141937,0.2789,
DDX11,0.369103868,0.279,
CADPS,0.203520709,0.279,
ASCC2,0.203520709,0.2792,
PRDM15,0.281793103,0.2793,
RAB10,0.203520709,0.2794,
PLK1,0.222363937,0.2795,
ZNF17,0.222262973,0.2795,
CNOT11,0.203520709,0.2795,
TMEM199,0.276222539,0.2795,
ABLIM2,0.217833524,0.2797,
TMCC3,0.562781432,0.2797,
SQLE,0.217833524,0.2798,
SCARB1,0.23232,0.2798,
MAGT1,0.202898765,0.2799,
PLIN2,0.202231721,0.28,
NKAPL,0.202231721,0.2801,
TMC1,0.359773585,0.2802,
USP43,0.26469234,0.2802,
C7orf63,0.523108505,0.2804,
UBE2E1,0.200888588,0.2805,
THEM6,0.200888588,0.2805,
MAP2K1,0.200888588,0.2806,
C9orf72,0.352308841,0.2806,
PLD6,0.241814737,0.2806,
C1orf228,0.436359369,0.2807,
SLC2A1,0.206538706,0.2807,
ITGA8,0.216086538,0.2808,
ZFP3,0.220599624,0.2808,
CREB3L3,0.250274023,0.2809,
PRICKLE1,0.436276366,0.2809,
GRIN2B,0.436276366,0.281,
TGM5,0.267246486,0.2811,
ZNF121,0.199077449,0.2813,
DNAJC8,0.198618514,0.2814,
G6PC3,0.464551183,0.2814,
LIPM,0.23669042,0.2816,
MOB3B,0.211284615,0.2818,
KIAA1549,0.393590204,0.282,
CASP5,0.213536552,0.2821,
ZNF3,0.197237199,0.2821,
ITGAM,0.196995156,0.2823,
RILP,0.463513164,0.2823,
BOK,0.340952107,0.2823,
PTPN21,0.369335135,0.2825,
CYFIP1,0.196069284,0.2825,
PFKP,0.19536713,0.2826,
PLAUR,0.196069284,0.2826,
TTF2,0.194661717,0.2829,
PMS1,0.216086538,0.2829,
ZC3H15,0.194661717,0.283,
POMGNT2,0.39283658,0.283,
PPP4R4,0.26463338,0.283,
NUP50,0.194405128,0.2831,
ENTHD1,0.506583697,0.2832,
ZNF75A,0.241789115,0.2832,
PTDSS1,0.215825969,0.2833,
DNMT3A,0.194405128,0.2833,
DDOST,0.194146136,0.2835,
IWS1,0.194146136,0.2835,
CD44,0.193429577,0.2838,
ZNF862,0.277727551,0.2838,
PAIP2B,0.292671628,0.284,
NUDCD1,0.192709647,0.284,
ATP1A1,0.191259574,0.2844,
DHDDS,0.515667942,0.2844,
PPM1L,0.335611926,0.2849,
SAFB,0.190701671,0.285,
GTSE1,0.328225841,0.285,
GSTA1,0.190701671,0.285,
FAM46D,0.388950285,0.285,
HSF2,0.19976,0.2851,
FCN2,0.251027183,0.2852,
CYP2C9,0.308515846,0.2855,
TMSB10,0.189904212,0.2855,
SETD5,0.259902796,0.2856,
KCNQ1,0.378936755,0.2858,
TGFBR1,0.333727924,0.2859,
SLC3A2,0.189093204,0.2859,
MSL2,0.264531936,0.286,
FAF1,0.188797561,0.2863,
C18orf32,0.211284615,0.2864,
SKI,0.424948945,0.2864,
ALS2CR12,0.267246486,0.2868,
NCCRP1,0.187045777,0.2869,
MIIP,0.523915081,0.2869,
AMPD3,0.18605098,0.287,
ADSL,0.18605098,0.2871,
SRPRB,0.18605098,0.2871,
GCA,0.18605098,0.2872,
NOP58,0.18605098,0.2872,
SIRPA,0.18605098,0.2872,
CBX2,0.261388085,0.2874,
TIGD2,0.510025532,0.2875,
BBOX1,0.238843478,0.2876,
SLC4A1AP,0.185650558,0.2876,
ODF3L1,0.367303317,0.2878,
SOX9,0.185650558,0.2878,
UTP3,0.185650558,0.2879,
FAM178A,0.308758783,0.288,
NOD2,0.495732934,0.2881,
PDIA6,0.185650558,0.2882,
RPS6KA6,0.185650558,0.2883,
POMGNT1,0.328559027,0.2883,
TCN1,0.275666187,0.2885,
AQP1,0.36653211,0.2885,
PADI4,0.185650558,0.2886,
KIAA0020,0.185199488,0.2889,
UTP6,0.185199488,0.2891,
DNAJB7,0.240694426,0.2891,
DIEXF,0.184867866,0.2892,
GLT8D2,0.440876563,0.2894,
POLR1E,0.184057216,0.2895,
GPATCH4,0.184057216,0.2895,
NCOA2,0.184057216,0.2896,
GALNT18,0.288528947,0.2897,
PDP1,0.184057216,0.2897,
MT2A,0.183612516,0.29,
NR6A1,0.378841565,0.2902,
UPF3B,0.182786928,0.2904,
HLA-G,0.181718848,0.2907,
CAD,0.181718848,0.2907,
KLF5,0.23669042,0.2909,
ZNHIT6,0.1816,0.2909,
UGP2,0.1816,0.291,
C3orf17,0.1816,0.2911,
WDR4,0.181239205,0.2912,
ZNF623,0.20415033,0.2913,
RRP1B,0.181239205,0.2914,
GLS,0.181115733,0.2916,
ASH1L,0.226466847,0.2916,
HLA-E,0.180264706,0.2918,
R3HDM1,0.185650558,0.2918,
DNAJB12,0.180264706,0.2918,
SBSN,0.37469964,0.2919,
GARS,0.180264706,0.292,
POLDIP3,0.180264706,0.292,
ZNF681,0.203335123,0.2922,
NCAPG,0.180264706,0.2923,
EGF,0.384183788,0.2924,
IL4I1,0.180264706,0.2924,
HSF1,0.179729121,0.2931,
EEF1B2,0.179729121,0.2932,
ZNF197,0.203520709,0.2939,
SUN2,0.179056583,0.294,
PCLO,0.210652263,0.294,
CKAP2,0.276180872,0.2941,
HHIPL2,0.2816,0.2941,
MPZL1,0.180264706,0.2942,
MMP12,0.240694426,0.2943,
CEP170,0.178658592,0.2943,
C20orf24,0.249314065,0.2945,
BCAT1,0.178508936,0.2947,
ZNF791,0.202231721,0.2948,
ARID4A,0.178508936,0.2948,
PSTK,0.219225733,0.2951,
MESDC1,0.344132,0.2954,
PCBP4,0.175328921,0.2961,
COTL1,0.174645665,0.2962,
CCDC135,0.277015959,0.2964,
SLC16A1,0.192709647,0.2966,
IL18,0.174209302,0.2967,
CCDC88A,0.174209302,0.2967,
KLK14,0.424948945,0.2969,
TMPRSS13,0.325567552,0.2971,
TBX20,0.54632587,0.2973,
CAMK4,0.1816,0.2973,
MMP8,0.215561328,0.2975,
ABCA8,0.480373876,0.2976,
KLF2,0.258546927,0.2976,
ESPL1,0.545381775,0.2978,
HPDL,0.424044719,0.2978,
ST3GAL1,0.200666969,0.2979,
RBM27,0.170886136,0.2979,
N4BP2L2,0.170886136,0.2981,
WDFY4,0.170886136,0.2981,
KHDRBS1,0.170886136,0.2982,
ABT1,0.170886136,0.2984,
ASXL3,0.257167323,0.2984,
ZCCHC11,0.185650558,0.2985,
GSTA5,0.210652263,0.2986,
CDA,0.170886136,0.2987,
MAFF,0.241789115,0.2988,
KRT82,0.204663394,0.299,
SF3B1,0.170747958,0.2991,
LRPPRC,0.170747958,0.2991,
ADAMTS18,0.210652263,0.2991,
STMN1,0.170008511,0.2993,
ATF7IP2,0.378841565,0.2994,
EPHB1,0.179095172,0.2998,
DDX27,0.169521101,0.2998,
ZNF107,0.200888588,0.3,
FMNL2,0.169027692,0.3001,
TRAM1,0.180264706,0.3006,
STMN2,0.16724093,0.3008,
MRTO4,0.166726365,0.301,
C1orf174,0.174209302,0.301,
HNRNPD,0.166726365,0.301,
ERO1L,0.166726365,0.3013,
CASP4,0.166466667,0.3014,
PPP1R3B,0.350542537,0.3017,
RBM34,0.175754506,0.3022,
ZNF782,0.175328921,0.3024,
DDX10,0.165670175,0.3024,
NKAP,0.164866026,0.3026,
FYN,0.164866026,0.3026,
AKAP6,0.424948945,0.3027,
MMP9,0.163790354,0.3029,
TTC9B,0.240544333,0.3033,
NCF4,0.163790354,0.3034,
ABCA2,0.337457732,0.3035,
RRP1,0.163790354,0.3036,
FOXN3,0.337318156,0.3037,
MT1X,0.163790354,0.304,
ATP1A2,0.163710596,0.3041,
PM20D2,0.165670175,0.3043,
FOXL2,0.344132,0.3044,
EIF4ENIF1,0.163137333,0.3044,
SAP30,0.168008025,0.3049,
HAVCR2,0.285023415,0.3049,
CENPC,0.170886136,0.305,
LMBRD2,0.194405128,0.3053,
C17orf97,0.245374488,0.3053,
FAM111A,0.161694435,0.3054,
EIF3G,0.160551607,0.3057,
HLA-DMA,0.260742368,0.3058,
ZNF326,0.160551607,0.3059,
VPS72,0.160551607,0.306,
PRKCSH,0.160551607,0.3061,
ACOX2,0.490813533,0.3061,
TEKT3,0.442293359,0.3061,
GRK6,0.160551607,0.3062,
GSTA3,0.204663394,0.3066,
RDH10,0.179095172,0.3066,
KCNAB3,0.308515846,0.3069,
CATSPERB,0.340066511,0.307,
RPP40,0.159254073,0.3071,
PANX1,0.253269827,0.3071,
SLC7A5,0.179056583,0.3072,
IKZF3,0.163790354,0.3072,
ELOVL1,0.163790354,0.3072,
DCAF13,0.159254073,0.3073,
GBP7,0.157705263,0.3079,
SCMH1,0.180264706,0.3081,
KDM7A,0.381388419,0.3082,
APOBEC3D,0.165939873,0.3083,
CD3E,0.320771385,0.3084,
NUFIP1,0.413442027,0.3084,
BOP1,0.155841135,0.3087,
TPX2,0.155841135,0.3088,
DCUN1D2,0.175754506,0.3089,
SLBP,0.175754506,0.3089,
HENMT1,0.250274023,0.3089,
ASAP1,0.155170714,0.309,
SCAF1,0.155170714,0.309,
LRRN3,0.319025777,0.309,
NKX2-1,0.379221426,0.3092,
HSD17B12,0.154213285,0.3096,
SNUPN,0.154213285,0.3096,
LRTOMT,0.277586906,0.3096,
PROM1,0.154213285,0.3096,
TIAM1,0.19536713,0.31,
UTP14A,0.153800725,0.3102,
EHBP1L1,0.153800725,0.3103,
ANKRD26,0.153380622,0.3105,
WAC,0.153380622,0.3106,
EEF1D,0.152110826,0.3109,
U2SURP,0.152110826,0.3111,
NCAPD2,0.152110826,0.3111,
ANKRD13A,0.152110826,0.3111,
BZW2,0.152110826,0.3112,
MAP7D3,0.152110826,0.3113,
ACYP2,0.152110826,0.3114,
SUMF1,0.152110826,0.3115,
ADAMTS6,0.31491821,0.3115,
EPHA2,0.175328921,0.3116,
TRMT61A,0.152110826,0.3116,
GRB14,0.174645665,0.3118,
FRMD1,0.261657465,0.3118,
SEC14L3,0.152110826,0.3118,
LARP4B,0.152110826,0.3119,
FAT4,0.429867513,0.312,
ZKSCAN5,0.261388085,0.312,
MKS1,0.191209037,0.3121,
NOLC1,0.152110826,0.3122,
MYCN,0.305341164,0.313,
AKIRIN2,0.491991319,0.313,
PKP1,0.152110826,0.3131,
ATP2B1,0.151864327,0.3131,
DNM2,0.151864327,0.3134,
SULT6B1,0.402922943,0.3135,
ABCC10,0.247366355,0.3136,
TNR,0.402490678,0.3137,
IRF2,0.15050411,0.3138,
IVL,0.179095172,0.3138,
COL11A2,0.295580767,0.3139,
CYP4F11,0.362043803,0.314,
VTN,0.149426772,0.3142,
MET,0.252526792,0.3142,
KRBA1,0.295047816,0.3143,
DNAH12,0.149426772,0.3143,
CCDC148,0.16724093,0.3144,
YTHDF3,0.149426772,0.3145,
ROR1,0.38945252,0.3147,
IRF8,0.184057216,0.3148,
ASZ1,0.51947831,0.3149,
PNPLA5,0.36033467,0.3151,
KLF3,0.222872727,0.3152,
CR2,0.240544333,0.3155,
CCDC150,0.165939873,0.3155,
ZNF91,0.216964211,0.3155,
ZKSCAN4,0.204663394,0.3157,
ABCD2,0.273535747,0.3158,
L1TD1,0.24392083,0.3158,
ERN1,0.387445754,0.316,
IFRD1,0.222058791,0.316,
HEATR1,0.146463544,0.3161,
SRSF4,0.146463544,0.3165,
CENPJ,0.16724093,0.3165,
EIF4G1,0.146463544,0.3165,
CIR1,0.152110826,0.3166,
N4BP2L1,0.242450645,0.3167,
WDR74,0.145317213,0.3169,
YWHAQ,0.144156701,0.3172,
MAN2B1,0.144156701,0.3174,
CENPI,0.144156701,0.3175,
CBFB,0.144156701,0.3176,
DNAJC21,0.144156701,0.3178,
SCG3,0.276332515,0.3179,
CDV3,0.144156701,0.3181,
ZNF384,0.142986105,0.3186,
JAKMIP1,0.168008025,0.3186,
KLF6,0.209392034,0.3187,
IKZF1,0.142986105,0.3187,
MTIF2,0.142986105,0.3187,
CRIPT,0.142986105,0.3188,
GPATCH8,0.142986105,0.3189,
SLFN13,0.163790354,0.3189,
CLPTM1,0.152110826,0.319,
CCL5,0.189093204,0.319,
FLRT1,0.261657465,0.3191,
RCC2,0.142986105,0.3191,
ARHGEF1,0.142685714,0.3194,
C2orf53,0.512572996,0.3195,
ZBBX,0.211284615,0.3198,
IMPA2,0.148416064,0.3199,
PRRC2C,0.142372807,0.32,
ZNF16,0.163137333,0.3207,
DHRS3,0.139832,0.321,
ZSCAN21,0.378255481,0.3212,
CBS,0.139832,0.3213,
PADI3,0.181718848,0.3215,
TIMMDC1,0.139832,0.3215,
LRIF1,0.139832,0.3215,
FAM3D,0.508887282,0.3217,
GSTA2,0.139158652,0.3218,
ZHX2,0.139158652,0.3219,
KMT2B,0.139158652,0.3221,
RRBP1,0.139158652,0.3225,
ARHGAP27,0.142986105,0.3229,
RHOJ,0.138722222,0.3231,
WDR46,0.138722222,0.3232,
AOAH,0.205916259,0.3233,
PLCL2,0.158622688,0.3234,
PNISR,0.137044651,0.3235,
KDM3A,0.137044651,0.3238,
PNPLA7,0.204663394,0.3239,
YBX2,0.137044651,0.3239,
HGF,0.23669042,0.3243,
DOK3,0.134272642,0.3246,
ZNF117,0.212382748,0.3251,
NDUFAF7,0.133491169,0.3252,
KCNH1,0.370542219,0.3252,
PRDX6,0.406077778,0.3252,
GBP1,0.133491169,0.3253,
PLA2G7,0.341694737,0.3253,
CDH3,0.142986105,0.3255,
ZNF407,0.152110826,0.3255,
COA1,0.341694737,0.3255,
STMN4,0.133491169,0.3256,
ZNF250,0.142986105,0.3257,
YARS,0.133491169,0.3257,
TRMT1,0.133491169,0.3257,
SDC2,0.297430516,0.3259,
USP6NL,0.142685714,0.3262,
PLEKHG4,0.180264706,0.3265,
SH3TC2,0.337457732,0.3275,
YBX1,0.130385222,0.3276,
ALG6,0.483820306,0.3277,
PSME4,0.128877419,0.3279,
ST8SIA3,0.413442027,0.328,
ITGB2,0.128877419,0.3281,
ATF6,0.48265875,0.3284,
GTF2E2,0.128877419,0.3287,
HP1BP3,0.128877419,0.3288,
CCNL1,0.135986854,0.3289,
MT1M,0.128877419,0.3291,
MAFG,0.128877419,0.3291,
TFR2,0.170886136,0.3294,
XPO5,0.128877419,0.3297,
PRDX4,0.128877419,0.3299,
NOTCH1,0.128877419,0.3299,
ZFP37,0.15050411,0.33,
PEX16,0.480192308,0.3301,
CCDC68,0.194661717,0.3303,
TCEAL8,0.194405128,0.3306,
PUM1,0.12716817,0.331,
FMR1,0.12716817,0.3311,
LCP1,0.12716817,0.3312,
SPNS1,0.23669042,0.3312,
MLLT11,0.321869084,0.3313,
WDR12,0.12716817,0.3313,
PCDHB13,0.321835556,0.3316,
CCDC157,0.144156701,0.3317,
EMC8,0.126192473,0.3318,
CDKL2,0.320771385,0.3322,
TSPO,0.211866667,0.3324,
UPP1,0.125190191,0.3326,
GBP3,0.125190191,0.3327,
SRGN,0.279588094,0.3328,
RRP36,0.125190191,0.3329,
CCDC39,0.163710596,0.3331,
RASGRP2,0.215005871,0.3334,
PYROXD1,0.132194118,0.3335,
NCF2,0.124504155,0.3337,
C9orf78,0.122415599,0.3341,
ARGLU1,0.122415599,0.3341,
CCNE1,0.315573361,0.3346,
S100A3,0.376238504,0.3347,
ABCC1,0.1220125,0.3348,
PUM2,0.1220125,0.3348,
EXOC3L1,0.472683128,0.3349,
RGS3,0.128877419,0.335,
CEBPB,0.1220125,0.3354,
SOX8,0.216964211,0.3355,
RCSD1,0.121946512,0.3356,
ZBP1,0.181718848,0.3359,
MTDH,0.121946512,0.3361,
ABI1,0.12079882,0.3363,
NOC2L,0.12079882,0.3364,
FAM76B,0.12079882,0.3366,
SUN1,0.12079882,0.3367,
ZNF146,0.12079882,0.337,
ARHGEF2,0.119975976,0.3371,
YWHAZ,0.119975976,0.3371,
ICAM3,0.178508936,0.3372,
KRT40,0.340952107,0.3373,
PES1,0.119975976,0.3378,
CIRH1A,0.119975976,0.3379,
EPSTI1,0.128877419,0.3379,
RHBDF2,0.128877419,0.3381,
LYSMD2,0.119488344,0.3382,
NOL7,0.119488344,0.3387,
DHX57,0.119488344,0.339,
MORC2,0.119488344,0.3394,
TEKT2,0.325898378,0.3396,
ELANE,0.119211613,0.3399,
BRK1,0.119211613,0.3402,
AKAP8L,0.119211613,0.3406,
DIRAS2,0.314946286,0.3407,
VWDE,0.210652263,0.3408,
TMED1,0.122415599,0.3413,
TADA2B,0.18605098,0.3414,
CD8B,0.355683049,0.3415,
LAMP3,0.295580767,0.3416,
DNTTIP2,0.118278947,0.3416,
TACC3,0.116526667,0.3418,
DHX36,0.116526667,0.342,
SAPCD2,0.459793984,0.3423,
PPM1G,0.116526667,0.3426,
ZNF33B,0.128877419,0.3427,
TNKS2,0.169521101,0.3429,
MITD1,0.23669042,0.3429,
UTP11L,0.133012107,0.343,
PI15,0.277727551,0.3431,
TRABD,0.124504155,0.3431,
TULP2,0.386223163,0.3433,
NOL11,0.116526667,0.3433,
RBMX2,0.116526667,0.3433,
MT1G,0.116526667,0.3434,
DBF4B,0.310466525,0.3435,
ATP11C,0.157055124,0.3435,
ARHGEF18,0.116526667,0.3441,
CENPE,0.116224,0.3448,
MEX3A,0.116224,0.3456,
SERBP1,0.116224,0.3456,
VMA21,0.306990476,0.3457,
NFASC,0.157705263,0.3458,
ROR2,0.289282956,0.3459,
AKAP13,0.115965543,0.3462,
BSG,0.115965543,0.3463,
HMGN3,0.119488344,0.3464,
ZNF287,0.152110826,0.3466,
PHGDH,0.115965543,0.3467,
DCAF15,0.368477329,0.3467,
GMIP,0.114804598,0.3468,
DDX21,0.114804598,0.347,
MSLN,0.357488069,0.347,
TCTEX1D2,0.250274023,0.3473,
LPCAT4,0.264018462,0.3476,
LAD1,0.11403622,0.3482,
CASP14,0.11403622,0.3486,
PDK1,0.11403622,0.3488,
RPP25,0.11403622,0.3492,
SOX10,0.119488344,0.3494,
ZNF804A,0.134272642,0.3497,
DEAF1,0.209392034,0.3497,
UTP15,0.11403622,0.3499,
KIF26B,0.178658592,0.35,
CEBPZ,0.112365,0.3507,
RNASE3,0.202898765,0.351,
COLGALT1,0.109572996,0.3515,
LBR,0.109572996,0.3519,
SCN7A,0.315192964,0.3521,
CD58,0.139158652,0.3522,
NPC1,0.116224,0.3523,
ATAD2B,0.109572996,0.3524,
ITIH6,0.324202276,0.3527,
KLF7,0.163790354,0.3534,
ZFR,0.10762931,0.3536,
MZB1,0.10762931,0.3537,
EGFR,0.10762931,0.3538,
DAGLB,0.115965543,0.3539,
RETN,0.11403622,0.354,
MLKL,0.10762931,0.354,
HK3,0.10749417,0.3541,
BCAN,0.261388085,0.3541,
TMEM120B,0.292019569,0.3548,
SP4,0.1220125,0.3548,
DSEL,0.233929474,0.3548,
ZNF283,0.125190191,0.355,
MSH6,0.10749417,0.3554,
ARSI,0.165939873,0.3555,
CD4,0.118278947,0.3556,
C15orf52,0.118278947,0.3564,
LYZ,0.10172963,0.3569,
TIMM21,0.119488344,0.3583,
WDR96,0.262176214,0.3586,
HFM1,0.434045605,0.3588,
XRN1,0.098937736,0.3589,
ABCD1,0.098937736,0.3591,
ZC3H11A,0.098937736,0.3592,
REXO4,0.098937736,0.3594,
